OrderID,OrderDate,CustomerID,CustomerName,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
187,9/19/2023,187,Camille Ingon,North Korea,187,Electronics,Roasted Garlic Aioli,33,245.02,8085.66,error: undefined method `first' for nil:NilClass
188,12/27/2020,188,Oby Willmot,China,188,Home Decor,Granulated Sugar,34,1107.57,37657.38,error: undefined method `first' for nil:NilClass
189,2/3/2026,189,Kaspar Lassetter,China,189,Clothing,Oats,97,1537.42,149129.74,error: undefined method `first' for nil:NilClass
190,4/26/2025,190,Netta Rolph,Chile,190,Pet Supplies,Elegant Maxi Skirt,64,1037.86,66423.04,error: undefined method `first' for nil:NilClass
191,10/27/2026,191,Kirstin Henric,Greece,191,Outdoor Gear,Tabletop Fire Pit,16,1573.19,25171.04,error: undefined method `first' for nil:NilClass
192,4/19/2020,192,Nikolaus Dudney,China,192,Outdoor Gear,Woven Storage Baskets,79,1318.53,104163.87,error: undefined method `first' for nil:NilClass
193,7/30/2021,193,Raynell Nixon,Chile,193,Home Decor,Peach Mango Smoothie,72,222.69,16033.68,error: undefined method `first' for nil:NilClass
194,5/8/2022,194,Lem Huntingford,South Africa,194,Home Decor,Portable Pet Bathing Tool,43,127.41,5478.63,error: undefined method `first' for nil:NilClass
195,1/5/2026,195,Elke Leven,Syria,195,Home Decor,Non-Toxic Concrete Sealer,44,1498.75,65945,error: undefined method `first' for nil:NilClass
196,12/8/2024,196,Rupert Forth,China,196,Clothing,Baby Monitor,77,1110.44,85503.88,error: undefined method `first' for nil:NilClass
197,8/31/2024,197,Courtnay Murgatroyd,China,197,Home Decor,Bluetooth Tracker,18,1436.95,25865.1,error: undefined method `first' for nil:NilClass
198,6/18/2024,198,Kissee Jahan,China,198,Outdoor Gear,Quinoa and Kale Salad Kit,35,1218.74,42655.9,error: undefined method `first' for nil:NilClass
199,3/14/2020,199,Davine Twitty,Indonesia,199,Outdoor Gear,Collapsible Folding Chair,47,384.49,18071.03,error: undefined method `first' for nil:NilClass
200,11/26/2023,200,Jakob Reidshaw,Czech Republic,200,Beauty Products,First Aid Kit,55,1012.21,55671.55,error: undefined method `first' for nil:NilClass
201,10/18/2024,201,Anne-marie Underdown,Poland,201,Outdoor Gear,Home Karaoke System,60,122.81,7368.6,error: undefined method `first' for nil:NilClass
202,6/29/2025,202,Lem De la Perrelle,Peru,202,Clothing,Ceramic Cookware Set,73,741.85,54155.05,error: undefined method `first' for nil:NilClass
203,8/16/2024,203,Prinz Michelin,Poland,203,Outdoor Gear,Wireless HDMI Receiver,19,1170.1,22231.9,error: undefined method `first' for nil:NilClass
204,2/14/2024,204,Breanne de Grey,Philippines,204,Clothing,Personal Blender,5,911.95,4559.75,error: undefined method `first' for nil:NilClass
205,5/25/2021,205,Kim Joutapaitis,Armenia,205,Beauty Products,Portable Leaf Blower,42,270.75,11371.5,error: undefined method `first' for nil:NilClass
206,7/10/2025,206,Noreen De Goey,Peru,206,Outdoor Gear,Organic Spinach,75,1045.6,78420,error: undefined method `first' for nil:NilClass
207,12/28/2022,207,Nathanil Pitts,Czech Republic,207,Outdoor Gear,Outdoor Adventure Backpack,50,1314.73,65736.5,error: undefined method `first' for nil:NilClass
208,7/1/2024,208,Hamid Jewer,Brazil,208,Clothing,Reusable Food Storage Bags,51,1202.27,61315.77,error: undefined method `first' for nil:NilClass
209,9/6/2021,209,Flory Reen,Indonesia,209,Home Decor,Maple Breakfast Sausage,6,874.43,5246.58,error: undefined method `first' for nil:NilClass
210,11/6/2025,210,Caitlin Kilalea,Albania,210,Clothing,Slim Wallet,73,1141.68,83342.64,error: undefined method `first' for nil:NilClass
211,11/4/2020,211,Desdemona Szach,China,211,Clothing,Freestanding Wine Rack,50,627.66,31383,error: undefined method `first' for nil:NilClass
212,6/5/2023,212,Lucius Menci,Russia,212,Electronics,Vegetable Korma,66,75.06,4953.96,error: undefined method `first' for nil:NilClass
213,11/9/2025,213,Elyse Aggett,China,213,Clothing,Cotton Tote Bag Set,75,42.96,3222,error: undefined method `first' for nil:NilClass
214,8/26/2024,214,Catlee Birbeck,Sweden,214,Clothing,Fruit Medley Juice,88,1729.63,152207.44,error: undefined method `first' for nil:NilClass
215,7/18/2026,215,Friedrich Weatherill,China,215,Clothing,Almond Flour Cookies,38,1285.14,48835.32,error: undefined method `first' for nil:NilClass
216,12/11/2020,216,Enrico Vass,China,216,Outdoor Gear,Chocolate Mint Cookies,26,601.3,15633.8,error: undefined method `first' for nil:NilClass
217,10/30/2024,217,Brooks Turrell,Iran,217,Pet Supplies,Gardening Fairy Figurines,38,1273.75,48402.5,error: undefined method `first' for nil:NilClass
218,8/7/2025,218,Euphemia Isles,China,218,Outdoor Gear,Camping Tent,79,978.98,77339.42,error: undefined method `first' for nil:NilClass
219,10/20/2020,219,Roderick Firle,Indonesia,219,Electronics,Chia Seed Pudding Mix,75,167.27,12545.25,error: undefined method `first' for nil:NilClass
220,7/14/2025,220,Chaunce Jorcke,Peru,220,Clothing,Grapes (red),63,1933.08,121784.04,error: undefined method `first' for nil:NilClass
221,8/12/2026,221,Viki Junkison,China,221,Outdoor Gear,Weighted Jump Rope with Counter,55,1484.66,81656.3,error: undefined method `first' for nil:NilClass
222,1/21/2020,222,Susanne Ruffle,China,222,Beauty Products,Maple Chipotle Glaze,81,1563.83,126670.23,error: undefined method `first' for nil:NilClass
223,11/6/2026,223,Mina Sidry,Indonesia,223,Pet Supplies,Pet Hair Removal Roller,46,1601.03,73647.38,error: undefined method `first' for nil:NilClass
224,11/4/2025,224,Glenna Phlipon,China,224,Home Decor,Biodegradable Phone Case,68,1472.63,100138.84,error: undefined method `first' for nil:NilClass
225,4/29/2022,225,Allard Shory,Russia,225,Outdoor Gear,Savory Snack Mix,24,801.4,19233.6,error: undefined method `first' for nil:NilClass
226,12/12/2020,226,Heindrick Axtell,Russia,226,Clothing,Protein Pancake Mix,3,616.68,1850.04,error: undefined method `first' for nil:NilClass
227,1/9/2025,227,Sherwood Lapham,El Salvador,227,Outdoor Gear,Pepper Jack Cheese Sticks,61,1374.43,83840.23,error: undefined method `first' for nil:NilClass
228,5/14/2025,228,Stanleigh Roo,China,228,Clothing,Chickpea Pancakes,27,1440.66,38897.82,error: undefined method `first' for nil:NilClass
229,1/4/2025,229,Nicol Hughesdon,Philippines,229,Clothing,Pet Water Fountain,51,567.22,28928.22,error: undefined method `first' for nil:NilClass
230,8/20/2026,230,Curtice Burg,Brazil,230,Outdoor Gear,Cat Tree,99,1671.69,165497.31,error: undefined method `first' for nil:NilClass
231,4/20/2026,231,Marianne Auchinleck,France,231,Home Decor,Key Finder,55,652.47,35885.85,error: undefined method `first' for nil:NilClass
232,6/21/2022,232,Briney Lynthal,China,232,Home Decor,Wall Art Stickers,63,1181.64,74443.32,error: undefined method `first' for nil:NilClass
233,5/11/2023,233,Anatollo Jagg,Russia,233,Electronics,Chocolate Chip Cookie Dough,3,1030.71,3092.13,error: undefined method `first' for nil:NilClass
234,10/31/2021,234,Clem Tebbe,Russia,234,Clothing,Sweet Chili Thai Sauce,80,1825.76,146060.8,error: undefined method `first' for nil:NilClass
235,12/13/2026,235,Nona Rudeyeard,Russia,235,Pet Supplies,Travel Size Toiletry Bottles,26,1515.3,39397.8,error: undefined method `first' for nil:NilClass
236,6/16/2023,236,Leicester Iliff,Cameroon,236,Electronics,Cat Tree with Scratching Posts,9,1847.87,16630.83,error: undefined method `first' for nil:NilClass
237,1/17/2021,237,Gage Frostdicke,Palestinian Territory,237,Home Decor,Sea Salt Tortilla Chips,17,397.97,6765.49,error: undefined method `first' for nil:NilClass
238,12/26/2024,238,Nil Perrelle,Colombia,238,Clothing,Magnetic Phone Case,20,433.57,8671.4,error: undefined method `first' for nil:NilClass
239,5/23/2025,239,Avram Slocombe,Poland,239,Electronics,Handmade Leather Wallet,79,559.07,44166.53,error: undefined method `first' for nil:NilClass
240,7/14/2024,240,Robby Happs,Brazil,240,Outdoor Gear,Applewood Smoked Bacon,40,664.33,26573.2,error: undefined method `first' for nil:NilClass
241,11/4/2021,241,Doll Bilston,Tanzania,241,Beauty Products,Avocado Lime Dressing,54,1716.14,92671.56,error: undefined method `first' for nil:NilClass
242,10/15/2026,242,Chaddie MacGraith,China,242,Electronics,Car Vacuum,44,1737.02,76428.88,error: undefined method `first' for nil:NilClass
243,1/6/2024,243,Cyrillus Gosling,Indonesia,243,Clothing,Oven-Baked Cheese Crisps,18,1458.66,26255.88,error: undefined method `first' for nil:NilClass
244,11/6/2022,244,Melinda Napoleone,El Salvador,244,Electronics,Compact Portable Grill,88,42.66,3754.08,error: undefined method `first' for nil:NilClass
245,2/19/2026,245,Tiffie Garlick,Poland,245,Clothing,Professional Chef Knife,93,1438.36,133767.48,error: undefined method `first' for nil:NilClass
246,5/11/2026,246,Charlotta Treend,China,246,Pet Supplies,Cordless Electric Screwdriver,65,75.96,4937.4,error: undefined method `first' for nil:NilClass
247,4/17/2020,247,Nance Skepper,Mexico,247,Beauty Products,Maple Chipotle Glaze,71,404.9,28747.9,error: undefined method `first' for nil:NilClass
248,12/12/2023,248,Helge Hardwick,Japan,248,Electronics,Rechargeable Hand Warmer,47,1631.84,76696.48,error: undefined method `first' for nil:NilClass
249,5/25/2025,249,Cindra Shatford,Kazakhstan,249,Electronics,Classic BBQ Sauce,97,128.61,12475.17,error: undefined method `first' for nil:NilClass
250,1/29/2023,250,Elmira Goosey,France,250,Electronics,Foam Building Blocks for Kids,14,1383.34,19366.76,error: undefined method `first' for nil:NilClass
251,6/15/2026,251,Ana Brettelle,Malaysia,251,Pet Supplies,Sliced Turkey Breast,30,29.58,887.4,error: undefined method `first' for nil:NilClass
252,2/5/2020,252,Renault Lindsay,Cameroon,252,Home Decor,Electric Bike,22,1198.44,26365.68,error: undefined method `first' for nil:NilClass
253,11/25/2021,253,Tymothy Saffer,Sweden,253,Beauty Products,Beef Sirloin Steak,30,1800.87,54026.1,error: undefined method `first' for nil:NilClass
254,10/15/2024,254,Akim Olyunin,Russia,254,Pet Supplies,Scented Candles,6,147.95,887.7,error: undefined method `first' for nil:NilClass
255,10/15/2026,255,Bryanty Czajka,Venezuela,255,Outdoor Gear,Kale Salad Kit,25,738.02,18450.5,error: undefined method `first' for nil:NilClass
256,5/15/2026,256,L;urette Shropshire,China,256,Pet Supplies,Backpacking Tent,53,1437.42,76183.26,error: undefined method `first' for nil:NilClass
257,7/23/2026,257,Ariel Jubb,Philippines,257,Clothing,Honey,30,1679.15,50374.5,error: undefined method `first' for nil:NilClass
258,11/26/2026,258,Daryl Anthoine,China,258,Clothing,Puzzle,62,1685.76,104517.12,error: undefined method `first' for nil:NilClass
259,9/16/2022,259,Ninnette Aldous,Iran,259,Home Decor,Coconut Cream,73,264.45,19304.85,error: undefined method `first' for nil:NilClass
260,5/10/2024,260,Kristos Cowdroy,France,260,Pet Supplies,Gluten-Free Brownies,29,404.4,11727.6,error: undefined method `first' for nil:NilClass
261,8/9/2025,261,Ethelbert Lancley,Madagascar,261,Clothing,Window Bird Feeder with Suction Cups,25,1685.13,42128.25,error: undefined method `first' for nil:NilClass
262,2/14/2020,262,Olympie Rough,Indonesia,262,Electronics,Weighted Jump Rope with Counter,43,1246.34,53592.62,error: undefined method `first' for nil:NilClass
263,8/6/2022,263,Rockie Collingwood,Mayotte,263,Outdoor Gear,Interactive Plush Toy,15,1703.87,25558.05,error: undefined method `first' for nil:NilClass
264,11/13/2023,264,Karlee Kluger,Malaysia,264,Outdoor Gear,Ginger Snaps,62,1569.75,97324.5,error: undefined method `first' for nil:NilClass
265,9/19/2022,265,Christine Skirvin,France,265,Pet Supplies,Smart Home Security Camera,79,742.57,58663.03,error: undefined method `first' for nil:NilClass
266,2/21/2020,266,Irena Batterson,United States,266,Clothing,Sweet Potatoes (organic),57,1135.08,64699.56,error: undefined method `first' for nil:NilClass
267,1/5/2021,267,Nigel Parzis,Indonesia,267,Electronics,Fishing Rod,31,300.43,9313.33,error: undefined method `first' for nil:NilClass
268,8/2/2021,268,Lynnett Embra,Tanzania,268,Clothing,Wall Planner,15,1978.44,29676.6,error: undefined method `first' for nil:NilClass
269,2/26/2025,269,Kermie Dahlborg,South Korea,269,Outdoor Gear,Organic Tomato Soup,67,669.75,44873.25,error: undefined method `first' for nil:NilClass
270,12/8/2026,270,Pascale Zecchii,Indonesia,270,Electronics,Quinoa Salad,84,1615.08,135666.72,error: undefined method `first' for nil:NilClass
271,7/26/2025,271,Bertram Vegas,Cambodia,271,Electronics,Caramel Sauce,32,7.29,233.28,error: undefined method `first' for nil:NilClass
272,6/25/2026,272,Adham Aldrick,Indonesia,272,Pet Supplies,Smartphone Holder for Car,18,1745.75,31423.5,error: undefined method `first' for nil:NilClass
273,10/2/2026,273,Lucita Cardon,Indonesia,273,Electronics,Motorcycle Phone Mount,49,1066.02,52234.98,error: undefined method `first' for nil:NilClass
274,5/11/2021,274,Austina Fermoy,Sweden,274,Outdoor Gear,Tandoori Chicken Skewers,69,591.36,40803.84,error: undefined method `first' for nil:NilClass
275,10/20/2022,275,Dina Domb,Russia,275,Pet Supplies,Organic Whole Grain Oats,95,1410.7,134016.5,error: undefined method `first' for nil:NilClass
276,9/21/2020,276,Rufe Rohlfing,Indonesia,276,Clothing,Mini Hand Gesture Drone,13,331.14,4304.82,error: undefined method `first' for nil:NilClass
277,7/26/2024,277,Colby Bricksey,Yemen,277,Pet Supplies,Coconut Oil Spray,75,11.38,853.5,error: undefined method `first' for nil:NilClass
278,3/12/2021,278,Jyoti Searjeant,Canada,278,Beauty Products,Honey BBQ Riblets,62,420.91,26096.42,error: undefined method `first' for nil:NilClass
279,3/5/2026,279,Jori Southon,Russia,279,Outdoor Gear,Set of Gardening Gloves with Claws,88,1303.53,114710.64,error: undefined method `first' for nil:NilClass
280,9/29/2021,280,Thomasin Peto,Portugal,280,Home Decor,Lemon Garlic Marinade,17,511.97,8703.49,error: undefined method `first' for nil:NilClass
281,3/27/2024,281,Tedmund Stobbs,Russia,281,Pet Supplies,Organic Brown Rice Cakes,89,464.51,41341.39,error: undefined method `first' for nil:NilClass
282,8/3/2026,282,Viki Aim,Iran,282,Outdoor Gear,Wooden Toy Train Set,72,1477.65,106390.8,error: undefined method `first' for nil:NilClass
283,1/21/2021,283,Ragnar Yurenev,China,283,Beauty Products,Electric Rice Cooker,58,1707.85,99055.3,error: undefined method `first' for nil:NilClass
284,2/1/2022,284,Cynthy Deniscke,China,284,Beauty Products,Pet First Aid Kit,56,1409.1,78909.6,error: undefined method `first' for nil:NilClass
285,12/4/2020,285,Jannelle Darque,China,285,Electronics,Decorative Throw Pillows,66,1502.29,99151.14,error: undefined method `first' for nil:NilClass
286,4/4/2020,286,Tuckie Felipe,Brazil,286,Beauty Products,Honey Sesame Cashews,98,1995.56,195564.88,error: undefined method `first' for nil:NilClass
287,5/17/2021,287,Prissie Menghi,Philippines,287,Beauty Products,LED Strip Lights Kit,32,1107.95,35454.4,error: undefined method `first' for nil:NilClass
288,3/10/2025,288,Roch Vondruska,Guam,288,Home Decor,Mediterranean Couscous Salad,56,1384.64,77539.84,error: undefined method `first' for nil:NilClass
289,2/12/2023,289,Rock Rosson,France,289,Beauty Products,Magic Color-Changing Mug,82,1014.38,83179.16,error: undefined method `first' for nil:NilClass
290,7/1/2022,290,Far Dowsing,South Korea,290,Home Decor,Coffee Making Kit,80,1611.19,128895.2,error: undefined method `first' for nil:NilClass
291,2/12/2023,291,Feliks Barnwell,Palestinian Territory,291,Electronics,Beet Salad,41,1925.5,78945.5,error: undefined method `first' for nil:NilClass
292,11/14/2026,292,Averell Burgher,Brazil,292,Home Decor,Coconut Lime Rice,35,414.82,14518.7,error: undefined method `first' for nil:NilClass
293,11/13/2023,293,Debbi Bodesson,Brazil,293,Outdoor Gear,Trackpad for Laptop,53,766.79,40639.87,error: undefined method `first' for nil:NilClass
294,2/1/2022,294,Bord McGuffog,China,294,Home Decor,Reusable Food Storage Bags,11,262.16,2883.76,error: undefined method `first' for nil:NilClass
295,5/5/2021,295,Ryun Sowman,Greece,295,Clothing,Sweet Potato Fries,17,1035.53,17604.01,error: undefined method `first' for nil:NilClass
296,2/23/2023,296,Fenelia Gary,China,296,Pet Supplies,Multi-Purpose Scissors,19,922.89,17534.91,error: undefined method `first' for nil:NilClass
297,1/28/2023,297,Marena Summersby,Nepal,297,Home Decor,Spaghetti Sauce,59,1071.99,63247.41,error: undefined method `first' for nil:NilClass
298,8/3/2022,298,Mae Mattek,United States,298,Beauty Products,Fitness Tracker,30,1925.8,57774,error: undefined method `first' for nil:NilClass
299,1/9/2024,299,Karolina Bickerdyke,Brazil,299,Clothing,Handheld Vacuum,43,1067.16,45887.88,error: undefined method `first' for nil:NilClass
300,2/6/2024,300,Aldo Tancock,Costa Rica,300,Home Decor,Electric Ice Cream Maker,37,1677.45,62065.65,error: undefined method `first' for nil:NilClass
301,5/12/2023,301,Nobie Charlet,China,301,Pet Supplies,Pumpkin Spice Muffins,71,1607.23,114113.33,error: undefined method `first' for nil:NilClass
302,4/26/2025,302,Hunfredo Vlasyuk,Iran,302,Pet Supplies,Casual Long Cardigan,97,1087.31,105469.07,error: undefined method `first' for nil:NilClass
303,7/6/2022,303,Eben Allery,Portugal,303,Clothing,Dried Apricots,84,1617.22,135846.48,error: undefined method `first' for nil:NilClass
304,6/14/2020,304,Ardath Strooband,France,304,Beauty Products,Photo Album,72,881.52,63469.44,error: undefined method `first' for nil:NilClass
305,11/29/2021,305,Morten Jeannequin,Thailand,305,Beauty Products,Kale Chips,34,138.31,4702.54,error: undefined method `first' for nil:NilClass
306,12/18/2025,306,Ferdy Larrett,China,306,Outdoor Gear,Teriyaki Sauce,97,397.68,38574.96,error: undefined method `first' for nil:NilClass
307,4/6/2024,307,Harry Pearl,China,307,Pet Supplies,Garlic Butter Shrimp,92,349.08,32115.36,error: undefined method `first' for nil:NilClass
308,5/5/2021,308,Sharyl Whytock,Thailand,308,Electronics,Organic Quinoa Chips,10,574.01,5740.1,error: undefined method `first' for nil:NilClass
309,1/2/2021,309,Elihu Filipczak,Sweden,309,Pet Supplies,Puffer Winter Coat,19,368.45,7000.55,error: undefined method `first' for nil:NilClass
310,7/16/2021,310,Jaquith Cicci,Indonesia,310,Outdoor Gear,Chicken Fajita Kit,63,693.46,43687.98,error: undefined method `first' for nil:NilClass
